boletim_id,bidding_id,edital,data_abertura,valor_estimado,cidade,estado,descricao
 
 PRESTAÇÃO DE SERVIÇO DE PUNÇÃO DE MAMA POR AGULHA GROSSA GUIADA POR USG.
 
 "

135102174,18507733,DL/35/2025,,"R$ 2.212,18",Santos,SP,"* Licitação Eletrônica * CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA E MEDICINA DO TRABALHO A FIM DE ELABORAR O PROGRAMA DE CONTROLE MÉDICO DE SAÚDE OCUPACIONAL - PCMSO, PROGRAMA DE GERENCIAMENTO DE RISCOS - PGR, O LAUDO TÉCNICO DAS CONDIÇÕES AMBIENTAIS DE TRABALHO - LTCAT E DISPONIBILIZAÇÃO DOS ARQUIVOS EM XML PARA TRANSMISSÃO DAS INFORMAÇÕES DOS EVENTOS DE SST PARA O SISTEMA DO E-SOCIAL, conforme condições e especificações constantes no Termo de Referência do edital. * https://bllcompras.com * CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA E MEDICINA DO TRABALHO A FIM DE ELABORAR O PROGRAMA DE CONTROLE MÉDICO DE SAÚDE OCUPACIONAL - PCMSO, PROGRAMA DE GERENCIAMENTO DE RISCOS - PGR, O LAUDO TÉCNICO DAS CONDIÇÕES AMBIENTAIS DE TRABALHO - LTCAT E DISPONIBILIZAÇÃO DOS ARQUIVOS EM XML PARA TRANSMISSÃO DAS INFORMAÇÕES DOS EVENTOS DE SST PARA O SISTEMA DO E-SOCIAL, pelo período de 12 doze meses.1 Elaboração de PGR1 Elaboração de PCMSO1 Elaboração LTCAT1 Arquivos xml para transmissão no sistema E-socialQUANTIDADES DE CARGOS E FUNCIONÁRIOS DA CAPEP-SAÚDEADVOGADO - 3AGENTE ADMINISTRATIVO - 2ASSISTENTE SOCIAL - 2 CONTADOR - 2 ENCARREGADO - 2ENFERMEIRO AUDITOR - 2 MÉDICO - 2 TÉCNICO AUXILIAR DE ADMINISTRAÇÃO - 24TÉCNICO DE CONTABILIDADE - 5 TOTAL DE FUNCIONÁRIOS -  44"

135102174,18508006,PE/118/2025,,,Bragança Paulista,SP,"* Licitação Eletrônica * REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇO DE EXAMES LABORATORIAIS, CONSTANTES DO PCMSO-PROGRAMA DE CONTROLE MÉDICO SAÚDE OCUPACIONAL, PARA EMPREGADOS DA PREFEITURA MUNICIPAL DE BRAGANÇA PAULISTA. * https://sistema.novobbmnet.com.br * 1 -- REALIZACAO DE EXAME - ACETIL COLINESTERASE ERITROC
 
 24 -- REALIZACAO DE EXAMES - HEMOGRAMA COM CONTAGEM DE R
 
 25 -- REALIZACAO DE EXAMES - HEMOGRAMA COMPLETO
 
 26 -- REALIZACAO DE EXAME - META-HEMOGLOBINA
 
 27 -- REALIZACAO DE EXAME - METANOL URINARIO
 
 28 -- REALIZACAO DE EXAME ORTO CRESOL URINARIO
 
 29 -- REALIZACAO DE EXAME - POTASSIO
 
 30 -- REALIZACAO DE EXAMES - PPF PROTOPARASITOLOGICO DE
 
 31 -- REALIZACAO DE EXAME - RAIO X DE COLUNA LOMBOSACRA
 
 32 -- REALIZACAO DE EXAMES - RAIO X DE TORAX - OIT
 
 33 -- REALIZACAO DE EXAME - SODIO
 
 34 -- REALIZACAO DE EXAMES - T4 LIVRE DOSAGEM DE TIROXI
 
 35 -- REALIZACAO DE EXAMES - TESTE DE ACUIDADE VISUAL
 
 36 -- REALIZACAO DE EXAMES - TGO DOSAGEM DE TRANSAMINAS
 
 37 -- REALIZACAO DE EXAMES - TGP DOSAGEM DE TRANSAMINAS
 
 38 -- TOXICOLOGICO DE LARGA JANELA DE DETECCAO, EM AMOST
 
 39 -- REALIZACAO DE EXAMES - TSH DOSAGEM DE HORMONIO TI
 
 40 -- REALIZACAO DE EXAMES - UREIA
 
 23 -- REALIZACAO DE EXAME - HEMOGLOBINA GLICADA
 
 22 -- REALIZACAO DE EXAMES - HBSAG PESQUISA DE ANTICORP
 
 21 -- REALIZACAO DE EXAME GLICEMIA DE JEJUM
 
 20 -- REALIZACAO DE EXAME - FLUORETO URINARIO
 
 2 -- REALIZACAO DE EXAMES - ACIDO HIPURICO
 
 3 -- REALIZACAO DE EXAME - ACIDO MANDELICO URINARIO
 
 4 -- REALIZACAO DE EXAMES - ACIDO METIL HIPURICO
 
 5 -- REALIZACAO DE EXAME -ACIDO TRANS, TRANS-MUCONICO 
 
 6 -- REALIZACAO DE EXAME - ACIDO URICO
 
 7 -- REALIZACAO DE EXAMES - ANTI HCV PESQUISA DE ANTIC
 
 8 -- REALIZACAO DE EXAMES - ANTIHBS PESQUISA DE ANTICO
 
 9 -- REALIZACAO DE EXAMES - ANTIHIV PESQUISA DE ANTICO
 
 41 -- REALIZACAO DE EXAME - URINA I
 
 10 -- REALIZACAO DE EXAME - CADMIO URINARIO
 
 12 -- REALIZACAO DE EXAME - CALCIO URINARIO
 
 13 -- REALIZACAO DE EXAME - CARBOXIEMOGLOBINA
 
 14 -- REALIZACAO DE EXAME - CHUMBO SERICO
 
 15 -- REALIZACAO DE EXAME - CHUMBO URINARIO
 
 16 -- REALIZACAO DE EXAMES - COPROCULTURA
 
 17 -- REALIZACAO DE EXAME - CPK
 
 18 -- REALIZACAO DE EXAMES - CREATININA
 
 19 -- REALIZACAO DE EXAME - CROMO URINARIO
 
 11 -- REALIZACAO DE EXAME - CALCIO SERICO
 
 42 -- REALIZACAO DE EXAMES - VDRL
 
 "

135125908,18509526,CP/183562/2025,,,Fortaleza,CE,"SERVIÇO ESPECIALIZADO DE INTERCONSULTAS EM PSIQUIATRIA, ENDOCRINOLOGIA E CUIDADOS PALIATIVOS Código Item Unid. Quantidade
 62598 1 - INTERCONSULTA EM PSQUIATRIA, SERVIÇO ESPECIALIZADO QUE OFERECE AVALIAÇÃO E MANEJO DE CONDIÇÕES PSIQUIÁTRICAS EM PACIENTES INTERNADOS POR MOTIVOS CLÍNICOS OU CIRÚRGICOS. VISA APOIAR AS EQUIPES ASSISTENCIAIS NA IDENTIFICAÇÃO E TRATAMENTO DE TRANSTORNOS MENTAIS, OTIMIZAR O CUIDADO INTEGRAL E ORIENTAR CONDUTAS TERAPÊUTICAS DURANTE A INTERNAÇÃO E NO PLANEJAMENTO DA ALTA. INTERCONSULTAS EM PSIQUIATRIA SERVIÇO 1.0
 62597 2 - INTERCONSULTAS EM ENDOCRINOLOGIA, REALIZAÇÃO DE INTERCONSULTAS EM ENDOCRINOLOGIA INTERCONSULTAS EM ENDOCRINOLOGIA SERVIÇO 1.0
 37457 3 - SERVIÇO DE MÉDICO PARA CUIDADOS PALIATIVOS, PROFISSIONAL MÉDICO PARA PARECER E ACOMPANHAMENTO DE PACIENTES EM CUIDADOS PALIATIVOS INTERCONSULTAS EM CUIDADOS PALIATIVOS SERVIÇO 1.0"

135125908,18509022,CP/5800.142116.2025,,,Maceió,AL,"Procedimento cirúrgico de artroscopia de ombro direito, com todos os OPME's e insumos necessários à sua realização, incluindo diárias de internação hospitalar, honorários médicos, anestesista e outros, para atender a Secretaria Municipal de Saúde. "

135125908,18509220,SM/1.181225,,"R$ 17.028.874,32",Santa Quitéria,CE," Credenciamento de pessoas jurídicas para a prestação de serviços assistenciais de saúde em 
 caráter complementar, destinados a atender às demandas da Secretaria Municipal de Saúde de Santa 
 Quitéria/CE. Tais serviços serão prestados como apoio e reforço às ações e serviços já ofertados pelo 
 Sistema Único de Saúde SUS, no âmbito da Atenção Básica e da Atenção Especializada do 
 Município. * https://bnccompras.com * Serviços Complementares de Médico Flex
 
 Serviços Complementares de Especialista em Obstetrícia - Consulta
 
 Serviços Complementares de Especialista em Psiquiatria Infantil
 
 Serviços Complementares de Especialista em Ortopedia
 
 Serviços Complementares de Especialista em Neurologia
 
 Serviços Complementares de Especialista em Obstetrícia - Serviços Complementares Assistenciais
 
 Serviços Complementares de Especialista em Proctologia
 
 Serviços Complementares de Especialista em Gastroenterologia
 
 Serviços Complementares de Especialista em Endocrinologia
 
 Serviços Complementares de Direção Técnica
 
 Serviços Complementares de Especialista em Cirurgia Geral - Serviços Complementares Assistenciais
 
 Serviços Complementares de Especialista em Psiquiatria
 
 Serviços Complementares de Especialista em Neuropediatria
 
 Serviços Complementares de Especialista em Terapia Ocupacional
 
 Serviços Complementares em Clinica Geral 
 
 Serviços Complementares de Especialista em Ultrassonografia
 
 Serviços Complementares de Anestesiologista - Especialista em Obstetrícia
 
 Serviços Complementares de Médico Chefe Plantonista
 
 Serviços Complementares de Especialista em Pediatria
 
 Serviços Complementares de Especialista em Cirurgia Geral - Consulta
 
 Serviços Complementares de Especialista em Reumatologia
 
 Serviços Complementares de Especialista em Fonoaudiologia
 
 Serviços Complementares de Especialista em Cardiologia
 
 Serviços Complementares de Especialista em Cirurgia de Cabeça e Pescoço
 
 Serviços Complementares de Especialista em Otorrinolaringologia
 
 Serviços Complementares de Especialista em Urologia
 
 Serviços Complementares de Anestesiologista - Especialista em Cirurgia Geral
 
 Serviços Complementares de Direção Clinica
 
 Serviços Complementares de Especialista em Ginecologia
 
 Serviços Complementares de Auditoria"

135125908,18508942,PR/63/2025,,,Borda da Mata,MG,Registro de preço para futura contratação de empresa especializada para prestação de serviços para realização de exames complementares de saúde para cumprimento da Norma Regulamentadora 07 - Programa de Controle Médico de Saúde Ocupacional. 

135125908,18509038,SM/6/2025,,,Belo Oriente,MG,"Credenciamento de consulta com médico especializado em Neuropediatria, para atendimento e acompanhamento de pacientes com ""Síndrome de Doose"" do Município de Belo Oriente/MG. "

135125908,18509032,SM/13/2025,,,Santos Dumont,MG,"Empresas especializadas para realização de exames ocupacionais dos servidores públicos Prefeitura Municipal de Santos Dumont - MG, em conformidade com as normas vigentes de Medicina e Segurança do Trabalho, em especial a NR-7 - Programa de Controle Médico de Saúde Ocupacional PCMSO, Portaria nº 3.214/1978 do Ministério do Trabalho e Emprego, Lei nº 8.080/1990 Lei Orgânica da Saúde, e demais legislações correlatas, conforme condições e especificações contidas no Termo de Referência - Anexo I do Edital e seus anexos.  "

135125908,18505726,SM/4/2025,,,Belo Horizonte,MG,"Seleção da proposta mais vantajosa de visando à contratação de operadora de plano de saúde, com abrangência estadual, destinada aos colaboradores da Invest Minas, com a finalidade de assegurar cobertura assistencial médico-hospitalar, incluindo atendimentos ambulatoriais, hospitalares e obstétricos, tratamentos clínicos e terapêuticos, realização de exames complementares, internações e demais serviços auxiliares de diagnóstico e terapia, contemplando ainda unidade de terapia intensiva, tanto em caráter eletivo quanto em situações de urgência e emergência, nos termos das quantidades e especificações previstas no edital e em seus anexos. "

135125908,18509243,SM/34/2025,,,Belo Horizonte,MG,credenciamento de MÉDICOS ORTOPEDISTAS COM ESPECIALIDADE EM CIRURGIA DE QUADRIL no período de 12/01/2026 às 08:00 horas A 23/01/2026 às 16:00 horas.  

135125908,18509244,SM/37/2025,,,Belo Horizonte,MG,credenciamento de MÉDICOS COM RESIDENCIA OU ESPECIALIZAÇÃO CONCLUÍDA EM INFECTOLOGIA no período de 12/01/2026 às 08:00 horas A 23/01/2026 às 16:00 horas. 

135125908,18509265,SM/1/2025,,,Belo Horizonte,MG,"CONSULTA PÚBLICA - Contratação de serviço de rastreabilidade para PPS Produtos para a Saúde processados na Central de Material e Esterilização da Prefeitura de Belo Horizonte, incluindo a aquisição de licenças de software para atender aos usuários simultâneos e unidades especificadas; Serviços Técnicos Especializados STE de implantação; Serviço de Manutenção das licenças e suporte técnico. "

135125908,18509263,SM/4/2025,,,Belo Horizonte,MG,* Chamada Pública * credenciamento e consequente convocação de CONSÓRCIOS INTERMUNICIPAIS DE SAÚDE - CIS PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ESPECIALIZADOS EM REGIME DE PLANTÃO PRESENCIAL E DE GESTÃO DE ESCALA MÉDICA NO COMPLEXO HOSPITALAR DE BARBACENA - CHB. 

135125908,18509433,SM/18/2025,,,Afrânio,PE,"Credenciamento de pessoa jurídica ou pessoa física devidamente habilitadas e qualificadas, para a prestação de serviços em consultas médicas especializadas em: pediatria, endocrinologia, proctologia e psiquiatria, conforme a demanda do fundo municipal de saúde. "

135125908,18509057,SM/5/2025,,,Nova Pádua,RS,Credenciamento de médicos pessoas físicas ou jurídicas na especialidade de psiquiatria para atendimento da população municipal. 

135125908,18509471,SM/3/2025,,,Nazaré,TO,Credenciamento para contratação de pessoa física ou jurídica para prestação de serviços médico junto ao PSF - PROGRAMA SAÚDE DA FAMÍLIA DO NAZARÉ/TO. 

135125908,18509464,SM/4/2025,,,Nazaré,TO,CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS MÉDICOS EM REGIME DE PLANTÃO PARA ATENDIMENTO NA UNIDADE BÁSICA DE SAÚDE ZILDA PEREIRA DE OLIVEIRA. 

135125908,18504120,PE/1.12/2025,,,Sobral,CE,"* Licitação eletrônica * CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DOS EQUIPAMENTOS MÉDICO-HOSPITALARES, PERTENCENTES À POLICLÍNICA BERNARDO FELIX DA SILVA, UNIDADE GERIDA PELO CONSÓRCIO PÚBLICO DE SAÚDE DA MICRORREGIÃO DE SOBRAL - CPSMS CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DOS EQUIPAMENTOS MÉDICO-HOSPITALARES, PERTENCENTES À POLICLÍNICA BERNARDO FELIX DA SILVA, UNIDADE GERIDA PELO CONSÓRCIO PÚBLICO DE SAÚDE DA MICRORREGIÃO DE SOBRAL - CPSMS
 
 "

135125908,18501789,SM/4/2025,,"R$ 432.000,00",Reduto,MG,"Credenciamento de pessoa jurídica especializada para prestação de serviços de plantões médicos, conforme as especificações contidas no Termo de Referência, em atendimento as necessidades da Secretaria Municipal de Saúde do Município de Reduto-MG.  1 - Médico clínico geral especialidade mínima Plantonista diurno / noturno plantão      normal para prestação de serviço    junto à secretaria municipal de saúde, com carga horária de 12 doze horas cada.
 
 "

135125908,18454425,PR/75/2025,,,Diamante d'Oeste,PR,"Contratação locação de empresa especializada para a prestação de serviços de organização, planejamento, coordenação, montagem, desmontagem e acompanhamento de evento, incluindo a locação de estruturas tendas, arquibancadas, parque de exposições, brinquedos infláveis, equipamentos e estrutura completa de rodeio, com premiação aos competidores classificados em 1º ao 5º lugar, além da contratação de juiz de bretes, juízes de pista, locutor comercial com voz padrão, comentarista técnico, locutor profissional de rodeio, salva-vidas, touros, médico veterinário com CRMV, sistemas de segurança, sistema de filmagem profissional e demais itens correlatos, destinadas à utilização em ambientes internos e externos, visando atender às necessidades da Secretaria Municipal de Educação, Cultura e Esportes do Município de Diamante D'Oeste, durante a realização da Expo Diamante e das comemorações alusivas ao 38º Aniversário de Emancipação Política e Administrativa do Município de Diamante D'Oeste. "

135125908,18252817,NÃO INFORMADO,,,Recife,PE," Credenciamento de pessoas jurídicas especializadas, com fundamento no art. 74, inciso IV, da Leinº. 14.133/2021, para a execução de Serviços de Assistência à Saúde em Assistência Médico-Hospitalar, ambulatorial, odontológica e multiprofissional, a fim de atender às necessidades assistenciais, preventivas e/ou curativas dos usuários do Sistema de Assistência à Saúde dos Servidores do Estado de Pernambuco -- SASSEPE. "

135125908,18476514,PE/78/2025,,"R$ 520.800,00",Tietê,SP,"* Licitação Eletrônica * Contratação de empresa para execução de serviços médicos e atendimento ambulatorial de urgências 1 - CONTRAT.DE EMPRESA P/PRESTACAO DE SERVICOS MEDICOS
 
 "

135125908,18482977,SM/2025.11.18.1,,"R$ 24.118.200,00",Horizonte,CE,"CREDENCIAMENTO DE PESSOAS FÍSICAS, AUTÔNOMAS E PESSOAS JURÍDICAS INDIVIDUAIS NA PRESTAÇÃO DE SERVIÇOS COMPLEMENTARES CLÍNICOS, MÉDICOS, GENERALISTAS E ESPECIALIZADOS, VISANDO CONSULTAS E ATENDIMENTOS, DE INTERESSE DA SECRETARIA DE SAÚDE DO MUNICÍPIO DE HORIZONTE/CE. 1 - Consulta Médica - Psiquiatria CREDENCIAMENTO DE PESSOAS FÍSICAS, AUTÔNOMAS E PESSOAS JURÍDICAS INDIVIDUAIS NA PRESTAÇÃO DE SERVIÇOS COMPLEMENTARES CLÍNICOS, MÉDICOS, GENERALISTAS E ESPECIALIZADOS, VISANDO CONSULTAS E ATENDIMENTOS, DE INTERESSE DA SECRETARIA DE SAÚDE DO MUNICÍPIO DE HORIZONTE/CE.
 
 "

135125908,18492253,PE/20251113/2025,,"R$ 95.165,00",Jati,CE,"* Licitação Eletrônica * Serviço médico especializado em Ortopedia para atender demandas da secretaria municipal de Jati. 1 - Serviço médico especializado em Ortopedia para atender demandas da secretaria municipal de Jati.
 
 "

135125908,18502281,SM/7/2025,,,Glória de Dourados,MS,"* Chamada Pública * credenciamento de pessoas jurídicas para prestação de serviços de médicos Clínico Geral, a fim de atender às demandas da Secretaria Municipal de Saúde do Município de Glória de Dourados - MS. "

135125908,18487544,SM/19/2025,,,Rio Grande,RS,Credenciamento para contratação de empresa especializada no fornecimento de horas médicas para efetivo serviço de médico psiquiatra na Atenção Especializada do Município CAPS´s e Ambulatório de Saúde Mental. 

135149502,18392537,SM/12852/2025,,,Ilhéus,BA,"Processo de seleção modalidade sem disputa, para realização de exames de apoio ao diagnóstico, com emissão de resultado, por demanda, para a cidade de Tancredo Neves/Ba, conforme especificações detalhadas no termo de referência em anexo. * https://compras.fieb.org.br * 1 - CONSULTA OCUPACIONAL COM EMISSÃO DE ATESTADO DE SAUDE OCUPACIONAL - ASO
 2 - ELETROCARDIOGRAMA - ECG, COM EMISSÃO DE LAUDO
 3 - ESPIROMETRIA SIMPLES CAPACIDADE VITAL FORÇADA
 4 - RAIO X DE COLUNA LOMBO SACRA
 5 - RAIO X TÓRAX OIT
 6 - RAIO X TÓRAX EM PA
 7 - GLICEMIA GLICOSE
 8 - CARBOXIHEMOGLOBINA
 9 - ACETILCOLINESTERASE ERITROCITÁRIA
 10 - HEMOGRAMA COMPLETO
 11 - ACETILCOLINESTERASE PLASMÁTICA
 "

135149502,18510382,CP/183594/2025,,,Fortaleza,CE,"SERVIÇOS ESPECIALIZADOS EM HEMATOLOGIA - HUC Código Item Unid. Quantidade
 61971 1 - PRESTAÇÃO DE SERVIÇOS MÉDICOS EM HEMATOLOGIA, RESPONSÁVEL PELO DIAGNÓSTICO, TRATAMENTO E ACOMPANHAMENTO DE DOENÇAS DO SANGUE E DOS ÓRGÃOS HEMATOPOIÉTICOS, ABRANGENDO DISTÚRBIOS BENIGNOS E MALIGNOS. O HEMATOLOGISTA ATUA EM REGIME HOSPITALAR PRESTANDO ASSISTÊNCIA A PACIENTES INTERNADOS E AMBULATORIAIS, REALIZANDO AVALIAÇÃO CLÍNICA, INTERPRETAÇÃO DE EXAMES LABORATORIAIS HEMATOLÓGICOS E INDICAÇÃO DE TERAPIAS ESPECÍFICAS, COMO TRANSFUSÕES, QUIMIOTERAPIAS E IMUNOTERAPIAS. TAMBÉM PARTICIPA DE DISCUSSÕES MULTIPROFISSIONAIS E PROTOCOLOS CLÍNICOS VOLTADOS À SEGURANÇA TRANSFUSIONAL, CONTROLE DE INFECÇÕES E MANEJO DE COMPLICAÇÕES HEMATOLÓGICAS DECORRENTES DE OUTRAS PATOLOGIAS OU TRATAMENTOS HOSPITALARES. SERVIÇOS ESPECIALIZADOS EM HEMATOLOGIA SERVIÇO 1.0"

135149502,18510571,SM/10/2025,,"R$ 106.333,32",Giruá,RS,"SOLICITAMOS CREDENCIAMENTO DE PESSOAS JURÍDICAS PARA A PRESTAÇÃO DE SERVIÇOS DE CONSULTAS EM FONOAUDIOLOGIA, PARA PACIENTES RESIDENTES NO MUNICIPIO DE GIRUÁ. 1 - CONSULTA SESSÃO  COM FONOAUDIOLOGA. 
 
 2 - CONSULTA SESSÃO FONOAUDIOLOGA - ATENDIMENTO A DOMICILIO. 
 
 "

135149502,18510027,PE/30/2025,,"R$ 8.174.034,00",Matriz de Camaragibe,AL,"* Licitação Eletrônica * Registro de Preços para contratação de pessoa jurídica especializada em prestação de serviços destinados a atender às necessidades operacionais e assistenciais da Secretaria Municipal de Saúde, no âmbito das unidades, programas e ações de saúde do Município. * https://bnccompras.com * PEDAGOGA
 
 EDUCADOR FÍSICO
 
 FARMACEUTICO
 
 TERAPEUTA OCUPACIONAL
 
 MEDICO PLANTÃO SEGUNDA A SEXTA
 
 MEDICO NEUROLOGISTA
 
 MEDICO OFTALMOLOGISTA
 
 CIRURGIAO GERAL
 
 MEDICO CARDIOLOGISTA
 
 DENTISTA/ODONTOLOGO
 
 DENTISTA/ODONTOLOGO II
 
 MEDICO AIH
 
 MEDICO PERITO
 
 FONOAUDIOLOGO
 
 MEDICO CLINICO-GERAL PSF
 
 NUTRICIONISTA
 
 ASSISTENTE SOCIAL
 
 MÉDICO GERAL
 
 MEDICO UROLOGISTA
 
 MEDICO PEDIATRA
 
 MEDICO ULTRA-SONOGRAFISTA
 
 PSICOLOGO
 
 MEDICO PSIQUIATRA
 
 FISIOTERAPEUTA
 
 MEDICO GINECOLOGISTA
 
 MEDICO PLANTÃO SÁBADO, DOMINGO, FERIADO
 
 MEDICO DERMATOLOGISTA"

135149502,18509983,SM/7/2025,,"R$ 2.066.000,00",Pouso Alegre,MG,"CONTRATAÇÃO DE PESSOAS JURÍDICAS PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS CONSISTENTES NA REALIZAÇÃO DE EXAMES ESPECIALIZADOS NA ÁREA DE CARDIOLOGIA, INCLUINDO TODOS OS PROCEDIMENTOS NECESSÁRIOS PARA A REALIZAÇÃO DOS MESMOS, NAS QUANTIDADES, ESPECIFICAÇÕES E VALORES ESTABELECIDOS NESTE EDITAL E SEUS ANEXOS, VISANDO ATENDER ÀS NECESSIDADES DO CISAMESP. 1 - Ecocardiograma Fetal - Consultório Próprio
 
 2 - Ecocardiograma Transesofágico
 
 3 - Ecocardiograma Transtorácico Adulto - Consultório Próprio
 
 4 - Ecocardiograma Transtorácico Infantil - Consultório Próprio
 
 5 - Ergoespirometria
 
 6 - Monitoramento pelo sistema Holter 24 horas
 
 7 - Monitoramento  Pressão Arterial - Mapa 24 horas
 
 8 - Teste Ergométrico
 
 "

135149502,18510346,SM/8/2025,,,Oliveira,MG,"contratação de Credenciamento, para prestação de serviços de clínica médica, com realização de atendimentos destinados a atender as necessidades do Programa Estratégia Saúde da Família ESF nas Unidades de Saúde da Família UBS do município, bem como a demanda assistencial do Presídio Dr. Nelson Pires e serviços de Atenção Domiciliar SAD e serviços médicos para detecção, avaliação e controle de Hanseníase e Tuberculose, sem caráter de exclusividade, de acordo com a necessidade da Secretaria Municipal de Saúde, pelo período de 12 doze meses nos moldes do art. 6º XLIII, Art. 79 da Lei 14.133/2021 e, ainda, art. 111, do Decreto Municipal nº 4.899 que regulamenta a Lei 14.133/2021 no âmbito deste município.   "

135149502,18506564,SM/15/2025,,,Guaxupé,MG,"Credenciamento de empresas para prestação de serviços de consultas médicas especializadas em diversas áreas e pequenas cirurgias ambulatoriais, em atendimento às necessidades da Secretaria Municipal de Saúde de Guaxupé/MG. "

135149502,18510236,SM/8/2025,,,Fátima do Sul,MS,"* Chamada Pública *  CREDENCIAMENTO DE PESSOAS JURÍDICAS PARA A PRESTAÇÃO DE EXAMES AMBULATORIAIS, EXAMES DE DIAGNÓSTICO POR IMAGEM, SESSÕES DE FISIOTERAPIA E CONSULTAS COM MÉDICOS ESPECIALISTAS, EM CARÁTER COMPLEMENTAR AO SISTEMA ÚNICO DE SAÚDE NA REDE PÚBLICA MUNICIPAL DE FATIMA DO SUL.  "

135149502,18510404,SM/2/2025,,,Salvaterra,PA,"Credenciamento de pessoa jurídica e/ou pessoa física especializada na prestação de serviços médicos na área de Oftalmologia, compreendendo tratamento cirúrgico de pterígio, facoemulsificação com implante de lente intraocular dobrável, bem como consulta oftalmológica, visando atender às demandas da Secretaria Municipal de Saúde de Salvaterra. "

135149502,18486845,SM/1/2025,,"R$ 1.668.676,55",Águas Belas,PE,"Credenciamento de Organizações da Sociedade Civil, de natureza filantrópica e sem fins lucrativos, para executar serviços e ações de saúde voltadas à realização de consultas, exames e demais procedimentos em regime de mutirão, visando reduzir a demanda reprimida e atender às necessidades dos usuários do SUS do Município de Águas Belas-PE. "

135149502,18510328,SM/2/2025,,"R$ 1.845.900,00",Tupãssi,PR,"O presente chamamento público tem por objeto o credenciamento de pessoas FÍSICAS interessadas em prestar serviços de forma parcelada mediante contrato de Inexigibilidade de Licitação para a Secretaria de Saúde, que tenham habilitação para o exercício das funções previstas no edital, para atuação nas unidades de saúde, no âmbito da Atenção Primária à Saúde e no Pronto Atendimento, vinculados à Secretaria de Saúde de Tupãssi/PR, o que possibilitará, cumpridos os requisitos do edital, a celebração  1 - Consulta médica - clínica geral Serviço de Profissional médico vinculado a estratégia de Saúde da Família implantada. Por horas efetivamente trabalhadas;
 
 2 - Consulta médica - clínica geral Serviço de Profissional médico vinculado ao Plantão a ser realizado no Pronto atendimento Padre Palmiro Finato. Plantão de 12 horas
 
 "

135149502,18510702,PE/64/2025,,"R$ 353.366,23",Santa Fé,PR,"* Licitação Eletrônica * Registro de Preços para a CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO CORRETIVA, PREVENTIVA, incluindo CALIBRAÇÃO, com FORNECIMENTO E SUBSTITUIÇÃO DE PEÇAS, COMPONENTES, MATERIAIS E ACESSÓRIOS, quando for o caso, em aparelhos e equipamentos Hospitalares, de Odontologia, Fisioterapia, Central de Esterilização, Raio x e de Vigilância Ambiental, para atendimento das unidades de atenção em saúde que compõem a estrutura da Secretaria Municipal de Saúde. * https://bllcompras.com * MANUTENÇÃO PREVENTIVA   CALIBRAÇÕES A manutenção preventiva será realizada com frequência mínima de 2 duas vezes ao ano por equipamento, conforme cronograma aprovado pela contratante.  As calibrações serão exigidas conforme periodicidade recomendada pelos fabricantes ou normas técnicas específicas.
 
 PEÇAS DE REPOSIÇÃO E ACESSÓRIOS Fornecimento de peças e acessórios de 1ª linha, sob demanda, conforme orçamento aprovado pela contratante, mediante comprovação técnica da necessidade.
 
 MANUTENÇÃO CORRETIVA Prestação de serviços especializados de MANUTENÇÃO CORRETIVA em equipamentos médico-hospitalares, conforme relação anexa, incluindo os serviços de instalação, desmontagem e reinstalação quando tecnicamente necessários, com fornecimento de peças originais ou compatíveis de mesma qualidade, laudo técnico descritivo e, quando aplicável, certificados de calibração rastreáveis à rede brasileira de calibração RBC/INMETRO.  Ressalta-se que, para os equipamentos que exigem calibração, sempre que houver a necessidade de manutenção corretiva, esta deverá, obrigatoriamente, ser acompanhada da respectiva calibração, a fim de assegurar a precisão dos resultados, a confiabilidade operacional e conformidade com os parâmetros técnicos.
 
 MANUTENÇÃO EM PREVENTIVA E CORRETIVA Prestação de serviços especializados de manutenção PREVENTIVA e CORRETIVA em equipamentos de campo, conforme relação anexa, incluindo os serviços de instalação, desmontagem e reinstalação quando tecnicamente necessários.  A manutenção preventiva será realizada com frequência mínima de 2 duas vezes ao ano por equipamento, conforme cronograma aprovado pela contratante.
 
 PEÇAS DE REPOSIÇÃO E ACESSÓRIOS Fornecimento de peças e acessórios de 1ª linha, sob demanda, conforme orçamento aprovado pela contratante, mediante comprovação técnica da necessidade.
 
